[2023-05-27 15:56:17,895][root][INFO] - Model saved as :2305271556
[2023-05-27 15:56:17,895][root][INFO] - {'_target_': 'model_set.models.UNetFlood', 'classes': 1, 'in_channels': 1, 'dropout': True, 'prob': 0.1}
[2023-05-27 15:56:17,895][root][INFO] - {'_partial_': True, '_target_': 'scr.losses.lovasz_hinge'}
[2023-05-27 15:56:17,896][root][INFO] - {'_target_': 'torch.optim.Adam', 'maximize': True, 'lr': 5e-09, 'weight_decay': 0.9}
[2023-05-27 16:01:11,244][scr.models_trainer][INFO] - Epoch_0: trainLoss = 1.5426270137333271: valLoss = 1.6310311609776176: valMetric = 0.0; test_loss = 1.7977344694957937; testMetric = 0.0
[2023-05-27 16:05:52,915][scr.models_trainer][INFO] - Epoch_1: trainLoss = 1.5507031226615962: valLoss = 1.8960686484772955: valMetric = 0.0; test_loss = 2.1417947712764946; testMetric = 0.0
[2023-05-27 16:10:40,041][scr.models_trainer][INFO] - Epoch_2: trainLoss = 1.5941070557344963: valLoss = 1.5654603835925385: valMetric = 0.0; test_loss = 1.759217522477591; testMetric = 0.0
[2023-05-27 16:15:22,567][scr.models_trainer][INFO] - Epoch_3: trainLoss = 1.6179512849058324: valLoss = 2.159051232002488: valMetric = 0.0; test_loss = 2.4828530152638755; testMetric = 0.0
[2023-05-27 16:20:03,508][scr.models_trainer][INFO] - Epoch_4: trainLoss = 1.6508586466576536: valLoss = 1.39115872934236: valMetric = 0.0; test_loss = 1.5621715091889905; testMetric = 0.0
[2023-05-27 16:24:47,151][scr.models_trainer][INFO] - Epoch_5: trainLoss = 1.6748072222733603: valLoss = 1.3967581004952665: valMetric = 0.0; test_loss = 1.5649865070978801; testMetric = 0.0
[2023-05-27 16:29:32,289][scr.models_trainer][INFO] - Epoch_6: trainLoss = 1.7150703999633452: valLoss = 1.582150857652252: valMetric = 0.0; test_loss = 1.8597149925847207; testMetric = 0.0
[2023-05-27 16:34:14,827][scr.models_trainer][INFO] - Epoch_7: trainLoss = 1.7603195895472517: valLoss = 2.2153569555761825: valMetric = 0.0; test_loss = 2.6242781659608245; testMetric = 0.0
[2023-05-27 16:39:02,218][scr.models_trainer][INFO] - Epoch_8: trainLoss = 1.7829547017152412: valLoss = 2.137089226114091: valMetric = 0.0; test_loss = 2.5160521512390464; testMetric = 0.0
[2023-05-27 16:43:45,009][scr.models_trainer][INFO] - Epoch_9: trainLoss = 1.818968551408945: valLoss = 1.400431901965309: valMetric = 0.0; test_loss = 1.5924034862108127; testMetric = 0.0
[2023-05-27 16:48:27,339][scr.models_trainer][INFO] - Epoch_10: trainLoss = 1.8549489413969977: valLoss = 2.366737125506952: valMetric = 0.0; test_loss = 2.9828502644774733; testMetric = 0.0
[2023-05-27 16:53:14,262][scr.models_trainer][INFO] - Epoch_11: trainLoss = 1.880699804896266: valLoss = 2.071629488288458: valMetric = 0.0; test_loss = 2.5294388135274253; testMetric = 0.0
[2023-05-27 16:57:58,639][scr.models_trainer][INFO] - Epoch_12: trainLoss = 1.9031066784302275: valLoss = 1.3663322164784724: valMetric = 0.0; test_loss = 1.5784560288152387; testMetric = 0.0
[2023-05-27 17:02:39,884][scr.models_trainer][INFO] - Epoch_13: trainLoss = 1.96496922272523: valLoss = 1.4868733972760302: valMetric = 0.0; test_loss = 1.734121245722617; testMetric = 0.0
[2023-05-27 17:07:27,619][scr.models_trainer][INFO] - Epoch_14: trainLoss = 2.0113100964702566: valLoss = 1.5234528983657682: valMetric = 0.0; test_loss = 1.8610020952840005; testMetric = 0.0
[2023-05-27 17:12:10,765][scr.models_trainer][INFO] - Epoch_15: trainLoss = 2.0493984988732388: valLoss = 1.3555117611909033: valMetric = 0.0; test_loss = 1.5842940756069717; testMetric = 0.0
