[2023-05-23 16:40:25,071][root][INFO] - Model saved as :2305231640
[2023-05-23 16:40:25,071][root][INFO] - {'_target_': 'model_set.models.UNetFlood', 'classes': 1, 'in_channels': 1, 'dropout': True, 'prob': 0.1}
[2023-05-23 16:40:25,071][root][INFO] - {'_target_': 'torch.optim.Adam', 'maximize': True, 'lr': 5e-07, 'weight_decay': 0.9}
[2023-05-23 16:45:16,451][scr.models_trainer][INFO] - Epoch_0: trainLoss = 3.3534582137005016: valLoss = 2.7528089470599766: valMetric = 2.058605750240818; test_loss = 3.828607505367648; testMetric = 4.049884019074144
[2023-05-23 16:50:08,612][scr.models_trainer][INFO] - Epoch_1: trainLoss = 53.417437191745556: valLoss = 901.4418890392361: valMetric = 1.9516714891715048; test_loss = 2988.090054768388; testMetric = 3.8603935406884538
[2023-05-23 16:54:55,985][scr.models_trainer][INFO] - Epoch_2: trainLoss = 202221988.37159905: valLoss = 1152615950.39196: valMetric = 1.9547261306708383; test_loss = 3205173625.8494625; testMetric = 3.8654390853853755
[2023-05-23 16:59:58,895][scr.models_trainer][INFO] - Epoch_3: trainLoss = 36924920698.428215: valLoss = 82183646624.0: valMetric = 1.9711494535208183; test_loss = 203511246993.5484; testMetric = 3.9028097796296675
[2023-05-23 17:04:55,638][scr.models_trainer][INFO] - Epoch_4: trainLoss = 825375383068.8142: valLoss = 1187001913637.3066: valMetric = 1.9647820918465817; test_loss = 2391314266244.129; testMetric = 3.894787357975619
[2023-05-23 17:09:46,468][scr.models_trainer][INFO] - Epoch_5: trainLoss = 7937642507998.497: valLoss = 3808985951864.925: valMetric = 1.971050751703732; test_loss = 4201864878894.796; testMetric = 3.9146548959376903
[2023-05-23 17:14:37,599][scr.models_trainer][INFO] - Epoch_6: trainLoss = 49603805756839.82: valLoss = 30264478407757.188: valMetric = 1.9543504658852793; test_loss = 57954140631788.734; testMetric = 3.882690899673647
[2023-05-23 17:19:33,519][scr.models_trainer][INFO] - Epoch_7: trainLoss = 234509761042449.53: valLoss = 109292436266061.19: valMetric = 15.494535199994157; test_loss = 197997547405488.2; testMetric = 13.199162653226788
[2023-05-23 17:24:24,746][scr.models_trainer][INFO] - Epoch_8: trainLoss = 871779554980557.5: valLoss = 38184104253800.2: valMetric = 9.77736743149729; test_loss = 129855579939256.44; testMetric = 9.776716622999036
[2023-05-23 17:29:14,116][scr.models_trainer][INFO] - Epoch_9: trainLoss = 2814758351264303.5: valLoss = 101521629962857.48: valMetric = 0.8849783756353092; test_loss = 242861322323505.56; testMetric = 0.0
[2023-05-23 17:34:13,431][scr.models_trainer][INFO] - Epoch_10: trainLoss = 7968046384693282.0: valLoss = 1.4954236241747516e+16: valMetric = 17.119502799913725; test_loss = 2.927094242465321e+16; testMetric = 13.168141719403376
