[2023-05-28 12:00:29,430][root][INFO] - Model saved as :2305281200
[2023-05-28 12:00:29,430][root][INFO] - {'_target_': 'model_set.models.UNetFlood', 'classes': 1, 'in_channels': 1, 'dropout': True, 'prob': 0.1}
[2023-05-28 12:00:29,430][root][INFO] - {'_partial_': True, '_target_': 'torch.nn.functional.binary_cross_entropy_with_logits'}
[2023-05-28 12:00:29,431][root][INFO] - {'_target_': 'torch.optim.Adam', 'maximize': False, 'lr': 1e-05, 'weight_decay': 0.9}
[2023-05-28 12:05:20,135][scr.models_trainer][INFO] - Epoch_0: trainLoss = 0.5560465520470674: valLoss = 0.005861521322524699: valMetric = 0.0; test_loss = 0.002249801598560636; testMetric = 0.0
[2023-05-28 12:09:57,845][scr.models_trainer][INFO] - Epoch_1: trainLoss = 0.365868284061353: valLoss = 0.0049021189698034515: valMetric = 0.0; test_loss = 0.0035559257526221054; testMetric = 0.0
[2023-05-28 12:14:38,536][scr.models_trainer][INFO] - Epoch_2: trainLoss = 0.32543041541225975: valLoss = 0.002745065971259519: valMetric = 0.0; test_loss = 0.0021709717593596427; testMetric = 0.0
[2023-05-28 12:19:13,462][scr.models_trainer][INFO] - Epoch_3: trainLoss = 0.32522642182810796: valLoss = 0.005506836893458163: valMetric = 0.0; test_loss = 0.004332310653426835; testMetric = 0.0
[2023-05-28 12:23:49,218][scr.models_trainer][INFO] - Epoch_4: trainLoss = 0.3261922069213063: valLoss = 0.0031738489001624324: valMetric = 0.0; test_loss = 0.0015720960869383747; testMetric = 0.0
[2023-05-28 12:28:31,475][scr.models_trainer][INFO] - Epoch_5: trainLoss = 0.33015773175298024: valLoss = 0.0027164729253854603: valMetric = 0.0; test_loss = 0.001576568050246175; testMetric = 0.0
[2023-05-28 12:33:10,238][scr.models_trainer][INFO] - Epoch_6: trainLoss = 0.33805856910730925: valLoss = 0.00314520945525073: valMetric = 0.0; test_loss = 0.002309949409062674; testMetric = 0.0
[2023-05-28 12:37:45,939][scr.models_trainer][INFO] - Epoch_7: trainLoss = 0.3478122403209636: valLoss = 0.0062653290413655855: valMetric = 0.0; test_loss = 0.004807981943789248; testMetric = 0.0
[2023-05-28 12:42:22,416][scr.models_trainer][INFO] - Epoch_8: trainLoss = 0.3580825882921191: valLoss = 0.005147626421247005: valMetric = 0.0; test_loss = 0.0040456208150698655; testMetric = 0.0
[2023-05-28 12:47:00,551][scr.models_trainer][INFO] - Epoch_9: trainLoss = 0.37153013622390996: valLoss = 0.004065933252828682: valMetric = 0.0; test_loss = 0.0014493990633499018; testMetric = 0.0
[2023-05-28 12:51:35,844][scr.models_trainer][INFO] - Epoch_10: trainLoss = 0.38381785082588166: valLoss = 0.015986770485576368: valMetric = 0.0; test_loss = 0.003096441773670195; testMetric = 0.0
[2023-05-28 12:56:11,729][scr.models_trainer][INFO] - Epoch_11: trainLoss = 0.39385089067359796: valLoss = 0.004390057736636846: valMetric = 0.0; test_loss = 0.0025881744737509056; testMetric = 0.0
[2023-05-28 13:00:53,518][scr.models_trainer][INFO] - Epoch_12: trainLoss = 0.40400161576323884: valLoss = 0.04174814997568502: valMetric = 0.0; test_loss = 0.011662464333517898; testMetric = 0.0
[2023-05-28 13:05:30,185][scr.models_trainer][INFO] - Epoch_13: trainLoss = 0.4598889263993352: valLoss = 0.2692643264729773: valMetric = 0.0; test_loss = 0.22800043449606947; testMetric = 0.0
[2023-05-28 13:10:05,910][scr.models_trainer][INFO] - Epoch_14: trainLoss = 0.5150040392069204: valLoss = 0.5142016680396382: valMetric = 0.0; test_loss = 0.5141796700416073; testMetric = 0.0
[2023-05-28 13:14:49,194][scr.models_trainer][INFO] - Epoch_15: trainLoss = 0.510241280137348: valLoss = 0.506119318643407: valMetric = 0.0; test_loss = 0.5060962175810209; testMetric = 0.0
[2023-05-28 13:19:26,321][scr.models_trainer][INFO] - Epoch_16: trainLoss = 0.5023979964425328: valLoss = 0.4995762777687916: valMetric = 0.0; test_loss = 0.4995522457425312; testMetric = 0.0
[2023-05-28 13:24:02,280][scr.models_trainer][INFO] - Epoch_17: trainLoss = 0.4988560154219674: valLoss = 0.4987315460665142: valMetric = 0.0; test_loss = 0.4987073902801801; testMetric = 0.0
