[2023-05-26 20:08:19,888][root][INFO] - Model saved as :2305262008
[2023-05-26 20:08:19,888][root][INFO] - {'_target_': 'model_set.models.UNetFlood', 'classes': 1, 'in_channels': 1, 'dropout': True, 'prob': 0.1}
[2023-05-26 20:08:19,888][root][INFO] - {'_partial_': True, '_target_': 'scr.losses.lovasz_hinge'}
[2023-05-26 20:08:19,889][root][INFO] - {'_target_': 'torch.optim.Adam', 'maximize': True, 'lr': 1e-06, 'weight_decay': 0.9}
[2023-05-26 20:14:06,342][scr.models_trainer][INFO] - Epoch_0: trainLoss = 178911654.34283072: valLoss = 7036724899.376884: valMetric = 0.0; test_loss = 18645896291.096775; testMetric = 0.0
[2023-05-26 20:20:34,271][scr.models_trainer][INFO] - Epoch_1: trainLoss = 13106666545435.906: valLoss = 176953446207837.9: valMetric = 0.0; test_loss = 479683699548424.25; testMetric = 0.0
[2023-05-26 20:30:31,407][scr.models_trainer][INFO] - Epoch_2: trainLoss = 1434682826416343.5: valLoss = 2.203159068622206e+16: valMetric = 0.0; test_loss = 5.253768745255617e+16; testMetric = 0.0
[2023-05-26 20:40:17,134][scr.models_trainer][INFO] - Epoch_3: trainLoss = 3.159280613304653e+16: valLoss = 9.394305846770665e+17: valMetric = 0.0; test_loss = 1.6683872708203812e+18; testMetric = 0.0
[2023-05-26 20:50:07,930][scr.models_trainer][INFO] - Epoch_4: trainLoss = 3.2304714007312134e+17: valLoss = 2.6869920406914857e+18: valMetric = 0.0; test_loss = 6.894245060048956e+18; testMetric = 0.0
[2023-05-26 21:00:15,054][scr.models_trainer][INFO] - Epoch_5: trainLoss = 2.0784488322071798e+18: valLoss = 1.3988446777441264e+19: valMetric = 0.0; test_loss = 3.672178065593068e+19; testMetric = 0.0
[2023-05-26 21:10:18,951][scr.models_trainer][INFO] - Epoch_6: trainLoss = 1.0230766433414294e+19: valLoss = 1.3447776598912275e+20: valMetric = 0.0; test_loss = 2.810647732948405e+20; testMetric = 0.0
[2023-05-26 21:20:20,746][scr.models_trainer][INFO] - Epoch_7: trainLoss = 4.009313475947576e+19: valLoss = 1.1452844465065006e+21: valMetric = 0.0; test_loss = 1.751860794828009e+21; testMetric = 0.0
[2023-05-26 21:30:42,411][scr.models_trainer][INFO] - Epoch_8: trainLoss = 1.2756548070739924e+20: valLoss = 2.920446033200973e+21: valMetric = 0.0; test_loss = 4.6663782218567715e+21; testMetric = 0.0
[2023-05-26 21:41:23,194][scr.models_trainer][INFO] - Epoch_9: trainLoss = 3.5443128707608275e+20: valLoss = 1.6999623126768828e+21: valMetric = 0.0; test_loss = 4.3851898479613135e+21; testMetric = 0.0
[2023-05-26 21:52:08,986][scr.models_trainer][INFO] - Epoch_10: trainLoss = 9.115439163931444e+20: valLoss = 7.552819599179518e+22: valMetric = 0.0; test_loss = 1.2269094324855746e+23; testMetric = 0.0
[2023-05-26 22:03:10,305][scr.models_trainer][INFO] - Epoch_11: trainLoss = 2.1104789723748924e+21: valLoss = 5.005688168528408e+22: valMetric = 0.0; test_loss = 8.007462710865371e+22; testMetric = 0.0
[2023-05-26 22:14:06,082][scr.models_trainer][INFO] - Epoch_12: trainLoss = 4.548431600145303e+21: valLoss = 3.1610592888141247e+22: valMetric = 0.0; test_loss = 7.725540155743588e+22; testMetric = 0.0
[2023-05-26 22:25:05,788][scr.models_trainer][INFO] - Epoch_13: trainLoss = 9.144254550897197e+21: valLoss = 5.40993598913199e+22: valMetric = 0.0; test_loss = 1.1680539374416324e+23; testMetric = 0.0
[2023-05-26 22:36:17,562][scr.models_trainer][INFO] - Epoch_14: trainLoss = 1.7190862592655971e+22: valLoss = 2.1905847883973476e+23: valMetric = 0.0; test_loss = 4.459016817915746e+23; testMetric = 0.0
[2023-05-26 22:47:19,444][scr.models_trainer][INFO] - Epoch_15: trainLoss = 2.8795897751683323e+22: valLoss = 1.759386243865493e+23: valMetric = 0.0; test_loss = 4.1313912613627876e+23; testMetric = 0.0
[2023-05-26 22:58:28,153][scr.models_trainer][INFO] - Epoch_16: trainLoss = 4.397431525017153e+22: valLoss = 7.264244664841138e+23: valMetric = 0.0; test_loss = 1.489166877339251e+24; testMetric = 0.0
[2023-05-26 23:09:31,761][scr.models_trainer][INFO] - Epoch_17: trainLoss = 6.561400530595196e+22: valLoss = 3.970485861881373e+23: valMetric = 0.0; test_loss = 9.392085549782018e+23; testMetric = 0.0
[2023-05-26 23:20:34,571][scr.models_trainer][INFO] - Epoch_18: trainLoss = 9.228421342638211e+22: valLoss = 2.2844342852327784e+23: valMetric = 0.0; test_loss = 5.130956037509762e+23; testMetric = 0.0
[2023-05-26 23:31:34,346][scr.models_trainer][INFO] - Epoch_19: trainLoss = 1.2310789501593064e+23: valLoss = 9.155606190220959e+24: valMetric = 0.0; test_loss = 1.410550627222554e+25; testMetric = 0.0
[2023-05-26 23:42:46,609][scr.models_trainer][INFO] - Epoch_20: trainLoss = 1.544106616668419e+23: valLoss = 5.345657063234196e+23: valMetric = 0.0; test_loss = 1.3432640411778348e+24; testMetric = 0.0
[2023-05-26 23:53:51,491][scr.models_trainer][INFO] - Epoch_21: trainLoss = 1.908874691711747e+23: valLoss = 1.9855865494387025e+24: valMetric = 0.0; test_loss = 4.331936465261144e+24; testMetric = 0.0
[2023-05-27 00:04:55,306][scr.models_trainer][INFO] - Epoch_22: trainLoss = 2.3500743159099114e+23: valLoss = 8.60850799117803e+23: valMetric = 0.0; test_loss = 1.7255499458289573e+24; testMetric = 0.0
[2023-05-27 00:16:01,985][scr.models_trainer][INFO] - Epoch_23: trainLoss = 2.8637435832373406e+23: valLoss = 7.7135651635217e+23: valMetric = 0.0; test_loss = 1.9437100856840612e+24; testMetric = 0.0
[2023-05-27 00:27:06,784][scr.models_trainer][INFO] - Epoch_24: trainLoss = 3.464696579360401e+23: valLoss = 2.246916987090203e+24: valMetric = 0.0; test_loss = 4.7094090890881755e+24; testMetric = 0.0
[2023-05-27 00:38:16,215][scr.models_trainer][INFO] - Epoch_25: trainLoss = 4.141304259776115e+23: valLoss = 4.1104752588910223e+24: valMetric = 0.0; test_loss = 7.911302937037692e+24; testMetric = 0.0
[2023-05-27 00:49:17,556][scr.models_trainer][INFO] - Epoch_26: trainLoss = 4.759565113933191e+23: valLoss = 2.436960484333223e+24: valMetric = 0.0; test_loss = 5.443876554653647e+24; testMetric = 0.0
[2023-05-27 01:00:21,008][scr.models_trainer][INFO] - Epoch_27: trainLoss = 5.4546751974857414e+23: valLoss = 4.291625945424011e+24: valMetric = 0.0; test_loss = 8.618362699784131e+24; testMetric = 0.0
[2023-05-27 01:11:20,079][scr.models_trainer][INFO] - Epoch_28: trainLoss = 6.162561431435253e+23: valLoss = 5.576750293014195e+24: valMetric = 0.0; test_loss = 1.1524497974656542e+25; testMetric = 0.0
[2023-05-27 01:22:20,761][scr.models_trainer][INFO] - Epoch_29: trainLoss = 6.95246712587243e+23: valLoss = 1.240596691607537e+25: valMetric = 0.0; test_loss = 2.364890132322167e+25; testMetric = 0.0
[2023-05-27 01:33:35,901][scr.models_trainer][INFO] - Epoch_30: trainLoss = 7.724052009653872e+23: valLoss = 3.1087911745453974e+24: valMetric = 0.0; test_loss = 7.742665629233077e+24; testMetric = 0.0
[2023-05-27 01:44:41,200][scr.models_trainer][INFO] - Epoch_31: trainLoss = 8.205563504059222e+23: valLoss = 2.6732521967822984e+25: valMetric = 0.0; test_loss = 4.658061681596184e+25; testMetric = 0.0
[2023-05-27 01:55:37,861][scr.models_trainer][INFO] - Epoch_32: trainLoss = 8.760563878160627e+23: valLoss = 1.0461098825631681e+25: valMetric = 0.0; test_loss = 2.106522012900756e+25; testMetric = 0.0
[2023-05-27 02:06:49,233][scr.models_trainer][INFO] - Epoch_33: trainLoss = 9.375149808752093e+23: valLoss = 2.84516452188301e+24: valMetric = 0.0; test_loss = 6.560799543476908e+24; testMetric = 0.0
[2023-05-27 02:18:04,473][scr.models_trainer][INFO] - Epoch_34: trainLoss = 9.936103849812512e+23: valLoss = 6.889629070074592e+24: valMetric = 0.0; test_loss = 1.5393689080581821e+25; testMetric = 0.0
[2023-05-27 02:29:18,573][scr.models_trainer][INFO] - Epoch_35: trainLoss = 1.0646998257398851e+24: valLoss = 6.833350707750796e+24: valMetric = 0.0; test_loss = 1.4284697515498403e+25; testMetric = 0.0
[2023-05-27 02:40:23,318][scr.models_trainer][INFO] - Epoch_36: trainLoss = 1.1319364472671506e+24: valLoss = 8.598445531290609e+24: valMetric = 0.0; test_loss = 1.8356908791908183e+25; testMetric = 0.0
[2023-05-27 02:51:39,354][scr.models_trainer][INFO] - Epoch_37: trainLoss = 1.18865747112798e+24: valLoss = 6.778000896765592e+24: valMetric = 0.0; test_loss = 1.4800310079064598e+25; testMetric = 0.0
[2023-05-27 03:02:47,836][scr.models_trainer][INFO] - Epoch_38: trainLoss = 1.2658289226114125e+24: valLoss = 1.3654232805828644e+25: valMetric = 0.0; test_loss = 2.634153822215453e+25; testMetric = 0.0
[2023-05-27 03:13:59,434][scr.models_trainer][INFO] - Epoch_39: trainLoss = 1.3407443542499842e+24: valLoss = 7.804035492457819e+24: valMetric = 0.0; test_loss = 1.6081428573080569e+25; testMetric = 0.0
[2023-05-27 03:25:11,203][scr.models_trainer][INFO] - Epoch_40: trainLoss = 1.4092702397918196e+24: valLoss = 6.231352582638561e+24: valMetric = 0.0; test_loss = 1.3729094068745199e+25; testMetric = 0.0
[2023-05-27 03:36:26,382][scr.models_trainer][INFO] - Epoch_41: trainLoss = 1.4830774421849832e+24: valLoss = 9.146052264472311e+24: valMetric = 0.0; test_loss = 2.1632558035235204e+25; testMetric = 0.0
[2023-05-27 03:47:32,598][scr.models_trainer][INFO] - Epoch_42: trainLoss = 1.5812574081231862e+24: valLoss = 1.6719411362171554e+25: valMetric = 0.0; test_loss = 3.1638277638903184e+25; testMetric = 0.0
[2023-05-27 03:58:35,823][scr.models_trainer][INFO] - Epoch_43: trainLoss = 1.6495235517163503e+24: valLoss = 8.610680281322491e+25: valMetric = 0.0; test_loss = 1.4559864741538342e+26; testMetric = 0.0
[2023-05-27 04:09:39,264][scr.models_trainer][INFO] - Epoch_44: trainLoss = 1.7165652505865808e+24: valLoss = 1.1184999744557446e+25: valMetric = 0.0; test_loss = 2.66621409502936e+25; testMetric = 0.0
[2023-05-27 04:20:44,370][scr.models_trainer][INFO] - Epoch_45: trainLoss = 1.8021160957156242e+24: valLoss = 2.3971723288534766e+25: valMetric = 0.0; test_loss = 3.8162680037787786e+25; testMetric = 0.0
[2023-05-27 04:31:52,729][scr.models_trainer][INFO] - Epoch_46: trainLoss = 1.8880570420430233e+24: valLoss = 1.5361528024777574e+25: valMetric = 0.0; test_loss = 3.4547965019411036e+25; testMetric = 0.0
[2023-05-27 04:43:00,470][scr.models_trainer][INFO] - Epoch_47: trainLoss = 1.976193457144003e+24: valLoss = 1.3799807859939047e+25: valMetric = 0.0; test_loss = 2.9553502762613197e+25; testMetric = 0.0
[2023-05-27 04:54:04,226][scr.models_trainer][INFO] - Epoch_48: trainLoss = 2.047041088939102e+24: valLoss = 2.3974683355837894e+25: valMetric = 0.0; test_loss = 4.8709178537978145e+25; testMetric = 0.0
[2023-05-27 05:05:14,888][scr.models_trainer][INFO] - Epoch_49: trainLoss = 2.1334379972973937e+24: valLoss = 1.736782444105838e+25: valMetric = 0.0; test_loss = 3.397926408200084e+25; testMetric = 0.0
[2023-05-27 05:16:18,117][scr.models_trainer][INFO] - Epoch_50: trainLoss = 2.2007803248883576e+24: valLoss = 3.0057737238351455e+25: valMetric = 0.0; test_loss = 5.802775223747647e+25; testMetric = 0.0
[2023-05-27 05:27:24,855][scr.models_trainer][INFO] - Epoch_51: trainLoss = 2.2730696441107294e+24: valLoss = 6.909116814801087e+24: valMetric = 0.0; test_loss = 1.6277035358006663e+25; testMetric = 0.0
[2023-05-27 05:38:34,750][scr.models_trainer][INFO] - Epoch_52: trainLoss = 2.3562214146774897e+24: valLoss = 6.0848243680153465e+25: valMetric = 0.0; test_loss = 1.0427187934802912e+26; testMetric = 0.0
[2023-05-27 05:49:45,583][scr.models_trainer][INFO] - Epoch_53: trainLoss = 2.447478598174344e+24: valLoss = 5.369024501431931e+25: valMetric = 0.0; test_loss = 1.053818141743367e+26; testMetric = 0.0
[2023-05-27 06:00:49,018][scr.models_trainer][INFO] - Epoch_54: trainLoss = 2.521644509997423e+24: valLoss = 3.1225725703434832e+25: valMetric = 0.0; test_loss = 6.6152906961185145e+25; testMetric = 0.0
[2023-05-27 06:11:50,166][scr.models_trainer][INFO] - Epoch_55: trainLoss = 2.612584894325672e+24: valLoss = 1.7006276781563113e+25: valMetric = 0.0; test_loss = 3.6193522417336235e+25; testMetric = 0.0
[2023-05-27 06:22:59,132][scr.models_trainer][INFO] - Epoch_56: trainLoss = 2.704797853996666e+24: valLoss = 4.211322873030337e+25: valMetric = 0.0; test_loss = 8.092728296874687e+25; testMetric = 0.0
[2023-05-27 06:34:08,714][scr.models_trainer][INFO] - Epoch_57: trainLoss = 2.802973909463969e+24: valLoss = 1.343984411504374e+25: valMetric = 0.0; test_loss = 3.2234253761028145e+25; testMetric = 0.0
[2023-05-27 06:45:13,029][scr.models_trainer][INFO] - Epoch_58: trainLoss = 2.9174055453160825e+24: valLoss = 2.531291802160974e+25: valMetric = 0.0; test_loss = 5.827341215626315e+25; testMetric = 0.0
[2023-05-27 06:56:23,667][scr.models_trainer][INFO] - Epoch_59: trainLoss = 2.9682448547057693e+24: valLoss = 3.5148789093680325e+25: valMetric = 0.0; test_loss = 6.81922522451895e+25; testMetric = 0.0
[2023-05-27 07:07:26,323][scr.models_trainer][INFO] - Epoch_60: trainLoss = 3.0757407718306135e+24: valLoss = 2.2742888411478896e+25: valMetric = 0.0; test_loss = 5.39238528365095e+25; testMetric = 0.0
[2023-05-27 07:18:35,401][scr.models_trainer][INFO] - Epoch_61: trainLoss = 3.1561528353032703e+24: valLoss = 3.8093973947223504e+25: valMetric = 0.0; test_loss = 7.296000109666445e+25; testMetric = 0.0
[2023-05-27 07:29:36,062][scr.models_trainer][INFO] - Epoch_62: trainLoss = 3.2462359347571355e+24: valLoss = 8.748633335445771e+24: valMetric = 0.0; test_loss = 2.1503518727492507e+25; testMetric = 0.0
[2023-05-27 07:40:40,007][scr.models_trainer][INFO] - Epoch_63: trainLoss = 3.3733236587760695e+24: valLoss = 8.557350813593647e+24: valMetric = 0.0; test_loss = 1.962220571440569e+25; testMetric = 0.0
[2023-05-27 07:51:46,650][scr.models_trainer][INFO] - Epoch_64: trainLoss = 3.4625185782842575e+24: valLoss = 4.108191041633124e+25: valMetric = 0.0; test_loss = 8.362398550280016e+25; testMetric = 0.0
[2023-05-27 08:02:41,784][scr.models_trainer][INFO] - Epoch_65: trainLoss = 3.5531962135365233e+24: valLoss = 9.332394374803325e+25: valMetric = 0.0; test_loss = 1.7580363751609697e+26; testMetric = 0.0
[2023-05-27 08:13:46,252][scr.models_trainer][INFO] - Epoch_66: trainLoss = 3.65655255240712e+24: valLoss = 1.3693725581724129e+26: valMetric = 0.0; test_loss = 2.169086426692688e+26; testMetric = 0.0
[2023-05-27 08:24:53,659][scr.models_trainer][INFO] - Epoch_67: trainLoss = 3.754424748536078e+24: valLoss = 6.720908893923813e+25: valMetric = 0.0; test_loss = 1.1298192297776802e+26; testMetric = 0.0
[2023-05-27 08:36:06,706][scr.models_trainer][INFO] - Epoch_68: trainLoss = 3.8314132825833887e+24: valLoss = 2.246815510911602e+25: valMetric = 0.0; test_loss = 4.915457003903793e+25; testMetric = 0.0
[2023-05-27 08:47:10,380][scr.models_trainer][INFO] - Epoch_69: trainLoss = 3.953139070379005e+24: valLoss = 5.544486618004964e+25: valMetric = 0.0; test_loss = 9.403561573506332e+25; testMetric = 0.0
[2023-05-27 08:58:11,040][scr.models_trainer][INFO] - Epoch_70: trainLoss = 4.031709010293764e+24: valLoss = 6.793633861033373e+24: valMetric = 0.0; test_loss = 1.5543512084336637e+25; testMetric = 0.0
[2023-05-27 09:09:14,776][scr.models_trainer][INFO] - Epoch_71: trainLoss = 4.123448575136997e+24: valLoss = 1.0358899078694246e+26: valMetric = 0.0; test_loss = 1.7051124851692777e+26; testMetric = 0.0
[2023-05-27 09:20:19,784][scr.models_trainer][INFO] - Epoch_72: trainLoss = 4.2201982118299633e+24: valLoss = 2.844999315422732e+25: valMetric = 0.0; test_loss = 6.635186332414505e+25; testMetric = 0.0
[2023-05-27 09:31:19,024][scr.models_trainer][INFO] - Epoch_73: trainLoss = 4.2892408459277477e+24: valLoss = 8.761165015414207e+25: valMetric = 0.0; test_loss = 1.6711236758905286e+26; testMetric = 0.0
